Section ID;SECTION NAME;LABEL 1;LABEL 2;ITEM TEXT;NO.OF.USES;NOTES;CURRENT CORE;ALL REPEATS;REL.REPEATS
11;R3 Timing of Life;rspslvo;D54;Please tell me who you think should be mainly responsible for providing people with an adequate standard of living in their old age? ;0;;;1;1
11;R3 Timing of Life;svclvo;D55;Are you currently saving or have you saved in the past specifically in order to live comfortably in your old age?;3;;;1;1
12;R3_R6 Well-being;wkvlorg;E1;In the past 12 months, how often did you get involved in work for voluntary or charitable organisations? ;27;D1 in R6 Well-being;;2;2
12;R3 Well-being;hlpoth;E2;Not counting anything you do for your family, in your work, or within voluntary organisations, how often, in the past 12 months, did you actively provide help for other people? ;-20;first asked in R1 Citizenship (E20);;-2;-2
12;R3 Well-being;atnoact;E3;And in the past 12 months, how often did you help with or attend activities organised in your local area?;14;;;1;1
12;R3_R6 Well-being;optftr;E4;I?m always optimistic about my future ;19;D2 in R6 Well-being;;2;2
12;R3_R6 Well-being;pstvms;E5;In general I feel very positive about myself. ;14;D3 in R6 Well-being;;2;2
12;R3_R6 Well-being;flrms;E6;At times I feel as if I am a failure ;12;D4 in R6 Well-being;;2;2
12;R3 Well-being;lfcllk;E7;On the whole my life is close to how I would like it to be;5;;;1;1
12;R3_R6 Well-being;fltdpr;E8;? you felt depressed? (during the past week);43;"CES-D Depression scale (E8-E15); D5-D12 in R6 Well-being; Also in R7 Health Ineq (E20-E27)";;3;2
12;R3_R6 Well-being;flteeff;E9;? you felt that everything you did was an effort? ;31;;;3;2
12;R3_R6 Well-being;slprl;E10;? your sleep was restless?;32;;;3;2
12;R3_R6 Well-being;wrhpp;E11;? you were happy?;32;;;3;2
12;R3_R6 Well-being;fltlnl;E12;? you felt lonely?;43;also in R5 Family (G7);;4;3
12;R3_R6 Well-being;enjlf;E13;? you enjoyed life?;30;;;3;2
12;R3_R6 Well-being;fltsd;E14;? you felt sad?;36;;;3;2
12;R3_R6 Well-being;cldgng;E15;? you could not get going?;29;;;3;2
12;R3_R6 Well-being;enrglot;E16;? you had a lot of energy?;11;D13 in R6 Well-being;;2;2
12;R3_R6 Well-being;fltanx;E17;? you felt anxious?;12;D14 in R6 Well-being;;2;2
12;R3 Well-being;flttrd;E18;? you felt tired?;9;;;1;1
12;R3_R6 Well-being;absddng;E19;? you were absorbed in what you were doing? ;7;D32 in R6 Well-being (modified);;2;2
12;R3_R6 Well-being;fltpcfl;E20;? you felt calm and peaceful?;7;D15 in R6 Well-being;;2;2
12;R3 Well-being;fltbrd;E21;? you felt bored?;7;;;1;1
12;R3 Well-being;fltrstm;E22;? you felt really rested when you woke up in the morning? ;7;;;1;1
12;R3_R6 Well-being;dclvlf;E23;I feel I am free to decide for myself how to live my life.;14;D16 in R6 Well-being;;2;2
12;R3 Well-being;enjstm;E24;In my daily life, I seldom have time to do the things I really enjoy.;5;;;1;1
12;R3_R6 Well-being;lchshcp;E25;In my daily life I get very little chance to show how capable I am.;9;D17 in R6 Well-being;;2;2
12;R3 Well-being;lrnnew;E26;I love learning new things. ;3;;;1;1
12;R3_R6 Well-being;accdng;E27;Most days I feel a sense of accomplishment from what I do.;13;D18 in R6 Well-being;;2;2
12;R3 Well-being;plprftr;E28;I like planning and preparing for the future.;2;;;1;1
12;R3_R6 Well-being;wrbknrm;E29;When things go wrong in my life, it generally takes me a long time to get back to normal.;9;D19 in R6 Well-being;;2;2
12;R3 Well-being;pactlot;E30;My life involves a lot of physical activity.;1;;;1;1
12;R3 Well-being;stflfsf;E31;How satisfied are you with how your life has turned out so far? ;11;;;1;1
12;R3 Well-being;stfsdlv;E32;And how satisfied are you with your present standard of living?;8;;;1;1
12;R3 Well-being;fmlenj;E33;How much of the time spent with your immediate family is? enjoyable? ;6;;;1;1
12;R3 Well-being;fmlstrs;E34;?stressful? ;3;;;1;1
12;R3_R6 Well-being;chlrnnw;E35;Please tell me to what extent? you get a chance to learn new things? ;4;D20 in R6 Well-being;;2;2
12;R3_R6 Well-being;pplahlp;E36;?you feel that people in your local area help one another? ;8;D21 in R6 Well-being;;2;2
12;R3_R6 Well-being;trtrsp;E37;? you feel that people treat you with respect?;10;D22 in R6 Well-being;;2;2
12;R3 Well-being;trtunf;E38;? you feel that people treat you unfairly? ;7;;;1;1
12;R3 Well-being;rcndsrv;E39;? you feel that you get the recognition you deserve for what you do?;5;;;1;1
12;R3_R6 Well-being;dngval;E40;I generally feel that what I do in my life is valuable and worthwhile;9;D23 in R6 Well-being;;2;2
12;R3 Well-being;hlprtrn;E41;If I help someone I expect some help in return ;2;;;1;1
12;R3_R6 Well-being;nhpftr;E42;The way things are now, I find it hard to be hopeful about the future of the world ;3;D24 in R6 Well-being;;2;2
12;R3 Well-being;ppllfcr;E43;There are people in my life who really care about me ;10;;;1;1
12;R3_R6 Well-being;lfwrs;E44;For most people in [COUNTRY] life is getting worse rather than better;4;D26 in R6 Well-being;;2;2
12;R3_R6 Well-being;flclpla;E45;I feel close to the people in my local area ;11;D27 in R6 Well-being;;2;2
12;R3 Well-being;fstwttv;E46;Do you ever feel frustrated by having watched too much television?;0;;;1;1
12;R3 Well-being;stfjb;E48;All things considered, how satisfied are you with your present job?;26;also in R5 Family (G53);;2;2
12;R3 Well-being;stfjbot;E49;How satisfied are you with the balance between the time you spend on your paid work and the time you spend on other aspects of your life?;18;also in R5 Family (G54);;2;2
12;R3 Well-being;jbintr;E50;How much of the time do you find your job? interesting?;5;;;1;1
12;R3 Well-being;jbstrs;E51;? stressful?;6;;;1;1
12;R3 Well-being;uempnyr;E52;How likely would you say it is that you will become unemployed in the next 12 months?;20;;;1;1
12;R3 Well-being;pdaprp;E53;Considering all my efforts and achievements in my job, I feel I get paid appropriately;11;also in R5 Family (G45);;2;2
12;R3 Well-being;inccmp;E54;How important is it for you to compare your income with other people?s incomes? ;7;;;1;1
12;R3 Well-being;inccmpw;E55;Whose income would you be most likely to compare your own with?;6;;;1;1
12. Jan;R6 Well-being 2;lotsgot;D25;There are lots of things I feel I am good at;2;;;1;1
12. Jan;R6 Well-being 2;tmdotwa;D28;To what extent do you make time  to do the things you really want to do? ;2;;;1;1
12. Jan;R6 Well-being 2;flapppl;D29;To what extent do you feel appreciated  by the people you are close to? ;2;;;1;1
12. Jan;R6 Well-being 2;deaimpp;D30;How difficult or easy do you find it to deal with  important  problems that come up in your life? ;4;;;1;1
12. Jan;R6 Well-being 2;tmimdng;D31;How much of the time would you generally say you are...interested in what you are doing?;2;;;1;1
12. Jan;R6 Well-being 2;tmendng;D33;... enthusiastic about what you are doing?;2;;;1;1
12. Jan;R6 Well-being 2;tnapsur;D34;On a typical day, how often do you take notice of  and appreciate  your surroundings ?;0;;;1;1
12. Jan;R6 Well-being 2;sedirlf;D35;To what extent do you feel that you have a sense of direction in your life;3;;;1;1
12. Jan;R6 Well-being 2;rehlppl;D36;To what extent do you receive help and support  from people  you are close to  when you need it? ;4;;;1;1
12. Jan;R6 Well-being 2;prhlppl;D37;And to what extent do you provide help and support  to people you are close to  when they need it? ;4;;;1;1
12. Jan;R6 Well-being 2;plinsoc;D38;There are people who tend to be  towards the top of our society and people who tend to be towards the bottom. Where would you place yourself on this scale nowadays? ;1;;;1;1
12. Jan;R6 Well-being 2;physact;D39;Please tell me on how many of the last 7 days you were physically active continuously for 20 minutes or longer? ;2;;;1;1
13;R4_R8 Welfare;dfincac;D1;Large differences in people?s incomes are acceptable to properly reward differences in talents and efforts.;13;E1 in R8 Welfare;;2;1
13;R4 Welfare;schtaut;D2;Schools must teach children to obey authority.;5;;;1;1
13;R4 Welfare;wmcpwrk;D3;A woman should be prepared to cut down on her paid work for the sake of her family.;-65;first asked in R2 Family (G6);;-3;-3
13;R4_R8 Welfare;smdfslv;D4;For a society to be fair, differences in people?s standard of living should be small.;17;E2 in R8 Welfare;;2;1
13;R4 Welfare;hrshsnt;D5;People who break the law should be given much harsher sentences than they are these days.;9;also in R5 Criminal justice (D33);;2;2
13;R4_R8 Welfare;mnrgtjb;D6;When jobs are scarce, men should have more right to a job than women.;-67;"first asked in R2 Family (G8); B33a in R8 Welfare";;-4;-3
13;R4_R8 Welfare;uemplwk;D7;Of every 100 people of working age in [country] how many would you say are unemployed and looking for work?;5;E3 in R8 Welfare;;2;1
13;R4 Welfare;sickdsb;D8;And of every 100 people of working age in [country] how many would you say are long-term sick or disabled?;2;;;1;1
13;R4 Welfare;nmnybsc;D9;And of every 100 people of working age in [country] how many would you say do not have enough money for basic necessities?;3;;;1;1
13;R4 Welfare;brnocnt;D10;And of every 100 people of working age in [country] about how many would you say were born outside [country]?;3;;;1;1
13;R4_R8 Welfare;slvpens;D11;Using this card, what do you think overall about the standard of living of pensioners? ;9;E4 in R8 Welfare;;2;1
13;R4_R8 Welfare;slvuemp;D12;What do you think overall about the standard of living of people who are unemployed? ;12;E5 in R8 Welfare;;2;1
13;R4 Welfare;cldcrsv;D13;And what do you think overall about the provision of affordable child care services for working parents? ;9;;;1;1
13;R4 Welfare;yngfnjb;D14;And what do you think overall about the opportunities for young people to find their first full-time job in [country]? ;7;;;1;1
13;R4 Welfare;gvjbevn;D15;?ensure a job for everyone who wants one? (should it be governments? responsibility);28;;;1;1
13;R4 Welfare;gvhlthc;D16;?ensure adequate health care for the sick?;28;;;1;1
13;R4_R8 Welfare;gvslvol;D17;?ensure a reasonable standard of living for the old?;25;E6 in R8 Welfare;;2;1
13;R4_R8 Welfare;gvslvue;D18;?ensure a reasonable standard of living for the unemployed;27;E7 in R8 Welfare;;2;1
13;R4_R8 Welfare;gvcldcr;D19;?ensure sufficient child care services for working parents?;21;E8 in R8 Welfare;;2;1
13;R4 Welfare;gvpdlwk;D20;?provide paid leave from work for people who temporarily have to care for sick family members?;18;;;1;1
13;R4_R8 Welfare;sbstrec;D21;Social benefits and services in [country] ?place too great a strain on the economy;15;E9 in R8 Welfare;;2;1
13;R4_R8 Welfare;sbprvpv;D22;?prevent widespread poverty?;15;E10 in R8 Welfare;;2;1
13;R4_R8 Welfare;sbeqsoc;D23;?lead to a more equal society;14;E11 in R8 Welfare;;2;1
13;R4 Welfare;sbenccm;D24;?encourage people from other countries to come and live here?;2;;;1;1
13;R4_R8 Welfare;sbbsntx;D25;?cost businesses too much in taxes and charges?;8;E12 in R8 Welfare;;2;1
13;R4 Welfare;sbcwkfm;D26;?make it easier for people to combine work and family life?;11;;;1;1
13;R4_R8 Welfare;sblazy;D27;?make people lazy?;13;E13 in R8 Welfare;;2;1
13;R4_R8 Welfare;sblwcoa;D28;?make people less willing to care for one another?;10;E14 in R8 Welfare;;2;1
13;R4 Welfare;sblwlka;D29;?make people less willing to look after themselves and their family?;10;;;1;1
13;R4 Welfare;hlthcef;D30;Please tell me how efficient you think the provision of health care in [country] is. ;8;;;1;1
13;R4 Welfare;txautef;D31;And how efficient do you think the tax authorities are at things like handling queries on time, avoiding mistakes and preventing fraud? ;6;;;1;1
13;R4 Welfare;dcndleq;D32;Please tell me whether you think doctors and nurses in [country] give special advantages to certain people or deal with everyone equally?;4;;;1;1
13;R4 Welfare;txadleq;D33;Please tell me whether you think the tax authorities in [country] give special advantages to certain people or deal with everyone equally?;8;;;1;1
13;R4 Welfare;ditxssp;D34;If the government had to choose between increasing taxes and spending more on social benefits and services, or decreasing taxes and spending less on social benefits and services, which should they do? ;20;;;1;1
13;R4 Welfare;txearn;D35;Think of two people, one earning twice as much as the other. Which of the three statements on this card comes closest to how you think they should be taxed?;4;;;1;1
13;R4 Welfare;earnpen;D36;Some people say that higher earners should get larger old age pensions because they have paid in more. Others say that lower earners should get larger old age pensions because their needs are greater. ;6;;;1;1
13;R4 Welfare;earnueb;D37;Some people say that higher earners should get more benefit when they are temporarily unemployed because they paid more in tax, whilst others think that lower earners should get more because they are in greater need?;6;;;1;1
13;R4_R8 Welfare;imsclbn;D38;Thinking of people coming to live in [country] from other countries, when do you think they should obtain the same rights to social benefits and services as citizens already living here? ;7;E15 in R8 Welfare;;2;1
13;R4 Welfare;imrccon;D39;On balance, do you think people who come to live in [country] receive more than they contribute or contribute more than they receive? ;4;;;1;1
13;R4_R8 Welfare;uentrjb;D40;Most unemployed people do not really try to find a job.;12;E16 in R8 Welfare;;2;1
13;R4_R8 Welfare;lbenent;D41;Many people with very low incomes get less benefit than they are legally entitled to.;6;E17 in R8 Welfare;;2;1
13;R4_R8 Welfare;bennent;D42;Many people manage to obtain benefits and services to which they are not entitled.;12;E18 in R8 Welfare;;2;1
13;R4 Welfare;insfben;D43;There are insufficient benefits in [country] to help the people who are in real need.;7;;;1;1
13;R4 Welfare;prtsick;D44;Employees often pretend they are sick in order to stay at home.;9;;;1;1
13;R4 Welfare;lvpbhlt;D45;There is some debate nowadays about the cost of providing public health care in [country]. Thinking about 10 years from now, which of the statements on this card comes closest to your own opinion?;3;;;1;1
13;R4 Welfare;lvoapen;D46;There is also some debate nowadays about the cost of pensions in [country]. Thinking of ten years from now, which of the statements on this card comes closest to your own opinion?;2;;;1;1
13;R4_R8 Welfare;lkuemp;D47;Using this card, please tell me how likely it is that during the next 12 months you will be unemployed and looking for work for at least four consecutive weeks?;5;E38 in R8 Welfare;;2;1
13;R4 Welfare;lklpwcf;D48;How likely is it that during the next 12 months you will have to spend less time in paid work than you would like, because you have to take care of family members or relatives? ;5;;;1;1
13;R4_R8 Welfare;lknemny;D49;And during the next 12 months how likely is it that there will be some periods when you don?t have enough money to cover your household necessities? ;21;E39 in R8 Welfare;;2;1
13;R4 Welfare;lknhlcn;D50;And during the next 12 months how likely is it that you will not receive the health care you really need if you become ill? ;12;;;1;1
14;R4 Ageism;agdcyng;E1;At what age do you think people generally stop being described as young?;3;;;1;1
14;R4 Ageism;agdcold;E2;At what age do you think people generally start being described as old?;5;;;1;1
14;R4 Ageism;agegrbl;E3;Please tell me which box best describes the age group you see yourself as belonging to. ;3;;;1;1
14;R4 Ageism;agrpblg;E4;Using this card, please tell me if you have a strong or weak sense of belonging to this age group. ;1;;;1;1
14;R4 Ageism;stsp20;E5;Where most people would place the status of ?people in their 20s?;1;;;1;1
14;R4 Ageism;stsp40;E6;?people in their 40s?;1;;;1;1
14;R4 Ageism;stsp70;E7;?people over 70?;2;;;1;1
14;R4 Ageism;wr20crm;E8;How worried are you?by the level of crime committed by people in their 20s these days?;0;;;1;1
14;R4 Ageism;wr20emp;E9;?that employers might prefer to give jobs to people in their 20s rather than to people in their 40s or older?;0;;;1;1
14;R4 Ageism;p20cust;E10;Please tell me whether you think most people in their 20s have a good or bad effect on [country]?s customs and way of life? ;0;;;1;1
14;R4 Ageism;p20cnec;E11;All things considered, do you think people in their 20s contribute very little or a great deal economically to [country] these days? ;0;;;1;1
14;R4 Ageism;p70hltb;E12;Using this card, please tell me whether or not you think people over 70 are a burden on [country]?s health service these days? ;0;;;1;1
14;R4 Ageism;p70cust;E13;Please tell me whether you think most people over 70 have a good or bad effect on [country]?s customs and way of life? ;0;;;1;1
14;R4 Ageism;p70cnec;E14;All things considered, do you think people over 70 contribute very little or a great deal economically to [country] these days? ;3;;;1;1
14;R4 Ageism;v20frnd;E15;Please tell me how likely it is that most people in [country] view those in their 20s...as friendly?;1;;;1;1
14;R4 Ageism;v20comp;E16; ?as competent?;2;;;1;1
14;R4 Ageism;v20mrst;E17;?as having high moral standards?;1;;;1;1
14;R4 Ageism;v20resp;E18;?with respect?;1;;;1;1
14;R4 Ageism;v70frnd;E19;Please tell me how likely it is that most people in [country] view those over 70... as friendly?;3;;;1;1
14;R4 Ageism;v70comp;E20;?as competent?;3;;;1;1
14;R4 Ageism;v70mrst;E21;?as having high moral standards?;2;;;1;1
14;R4 Ageism;v70resp;E22;?with respect?;0;;;1;1
14;R4 Ageism;acq30bs;E23;Please tell me how acceptable or unacceptable you think most people in [country] would find it if a suitably qualified 30 year old was appointed as their boss?;0;;;1;1
14;R4 Ageism;acq70bs;E24;And please tell me how acceptable or unacceptable you think most people in [country] would find it if a suitably qualified 70 year old was appointed as their boss?;0;;;1;1
14;R4 Ageism;v20envy;E25;Please tell me how likely it is that most people in [country] view those in their 20s... with envy?;0;;;1;1
14;R4 Ageism;v20pity;E26;?with pity?;0;;;1;1
14;R4 Ageism;v20adm;E27;?with admiration?;0;;;1;1
14;R4 Ageism;v20cntm;E28;?with contempt?;0;;;1;1
14;R4 Ageism;v70envy;E29;And now please tell me how likely it is that most people in [country] view those over 70... with envy?;2;;;1;1
14;R4 Ageism;v70pity;E30;?with pity?;1;;;1;1
14;R4 Ageism;v70adm;E31;?with admiration?;2;;;1;1
14;R4 Ageism;v70cntm;E32;?with contempt?;1;;;1;1
14;R4 Ageism;oafl20;E33;Tell me overall how negative or positive you feel towards people in their 20s? ;1;;;1;1
14;R4 Ageism;oafl70;E34;And overall, how negative or positive do you feel towards people over 70? ;3;;;1;1
14;R4 Ageism;predage;E35;Please tell me how often, in the past year, anyone has shown prejudice against you or treated you unfairly because of? your age? ;4;;;1;1
14;R4 Ageism;predsex;E36;?your sex? ;1;;;1;1
14;R4 Ageism;predetn;E37;?your race or ethnic background?;1;;;1;1
14;R4 Ageism;lkrspag;E38;And how often, if at all, in the past year have you felt that someone showed you a lack of respect because of your age, for instance by ignoring or patronising you? ;4;;;1;1
14;R4 Ageism;trtbdag;E39;In particular, how often in the past year has someone treated you badly because of your age, for example by insulting you, abusing you or refusing you services? ;5;;;1;1
14;R4 Ageism;frndy30;E40;About how many friends, other than members of your family, do you have who are younger than 30? ;2;;;1;1
14;R4 Ageism;dprsy30;E41;Which option on this card best describes whether or not you can discuss personal issues such as feelings, beliefs or experiences with any of these friends?;0;;;1;1
14;R4 Ageism;frndo70;E42;About how many friends, other than members of your family, do you have who are aged over 70? ;2;;;1;1
14;R4 Ageism;dprso70;E43;Which option on this card best describes whether or not you can discuss personal issues such as feelings, beliefs or experiences with any of these friends?;0;;;1;1
14;R4 Ageism;ageyo30;E44;Please tell me how old you are? ;0;;;1;1
14;R4 Ageism;chg1530;E45;Do you have any children or grandchildren who are between the ages of 15 and 30?;0;;;1;1
14;R4 Ageism;dprschg;E46;Which option on this card best describes whether or not you can discuss personal issues such as feelings, beliefs or experiences with any of these children or grandchildren;0;;;1;1
14;R4 Ageism;mbfmo70;E47;Are any members of your family aged over 70? ;1;;;1;1
14;R4 Ageism;dprsf70;E48;Which option on this card best describes whether or not you can discuss personal issues such as feelings, beliefs or experiences with any of these members of your family?;0;;;1;1
14;R4 Ageism;pvolwrk;E49;In the last month have you done any paid or voluntary work?;5;;;1;1
14;R4 Ageism;twcol20;E50;How much of this time was spent working with colleagues or volunteers in their 20s? ;0;;;1;1
14;R4 Ageism;twcol70;E51;And how much of this time was spent working with colleagues or volunteers aged over 70? ;1;;;1;1
14;R4 Ageism;sgr2070;E52;Taking all things into account, please say how you see people in their 20s and people over 70 in [country] today?;1;;;1;1
14;R4 Ageism;buproag;E53;Please tell me how important it is for you to be unprejudiced against people of other age groups. ;1;;;1;1
14;R4 Ageism;suproag;E54;And now please tell me how important it is for you to be seen as being unprejudiced against people of other age groups.;1;;;1;1
14;R4 Ageism;srdscag;E55;How serious, if at all, would you say discrimination is in [country] against people because of their age ? whether they are old or young;3;;;1;1
15;R5 Criminal justice;insclwr;D1;Please tell me how wrong it is to?make an exaggerated or false insurance claim?;-6;first asked in R2 Economic morality (E15);;-2;-2
15;R5 Criminal justice;bystlwr;D2;...buy something you thought might be stolen? ;1;;;1;1
15;R5 Criminal justice;trfowr;D3;...commit a traffic offence like speeding or crossing a red light? ;1;;;1;1
15;R5 Criminal justice;insclct;D4;Please tell me how likely it is that you would be caught and punished if you? made an exaggerated or false insurance claim? ;3;;;1;1
15;R5 Criminal justice;bystlct;D5;...bought something you thought might be stolen? ;2;;;1;1
15;R5 Criminal justice;trfoct;D6;...committed a traffic offence like speeding or crossing a red light? ;2;;;1;1
15;R5 Criminal justice;plcjbcn;D7;Taking into account all the things the police are expected to do, would you say they are doing a good job or a bad job? ;1;;;1;1
15;R5 Criminal justice;plccont;D8;In the past 2 years, did the police in [country] approach you, stop you or make contact with you for any reason?;1;;;1;1
15;R5 Criminal justice;plcstf;D9;How dissatisfied or satisfied were you with the way the police treated you the last time this happened? ;0;;;1;1
15;R5 Criminal justice;plcvcrp;D10;When victims report crimes, do you think the police treat rich people worse, poor people worse, or are rich and poor treated equally? ;8;;;1;1
15;R5 Criminal justice;plcvcrc;D11;And when victims report crimes, do you think the police treat some people worse because of their race or ethnic group or is everyone treated equally? ;1;;;1;1
15;R5 Criminal justice;plcpvcr;D12;Based on what you have heard or your own experience how successful do you think the police are at preventing crimes in [country] where violence is used or threatened? ;6;;;1;1
15;R5 Criminal justice;plccbrg;D13;And how successful do you think the police are at catching people who commit house burglaries in [country]? ;7;;;1;1
15;R5 Criminal justice;plcarcr;D14;If a violent crime were to occur near to where you live and the police were called, how slowly or quickly do you think they would arrive at the scene? ;10;;;1;1
15;R5 Criminal justice;plcrspc;D15;Based on what you have heard or your own experience how often would you say the police generally treat people in [country] with respect? ;12;;;1;1
15;R5 Criminal justice;plcfrdc;D16;About often would you say that the police make fair, impartial decisions in the cases they deal with? ;9;;;1;1
15;R5 Criminal justice;plcexdc;D17;And when dealing with people in [country], how often would you say the police generally explain their decisions and actions when asked to do so?;8;;;1;1
15;R5 Criminal justice;bplcdc;D18;(Is it a duty to) ?back the decisions made by the police even when you disagree with them?;6;;;1;1
15;R5 Criminal justice;doplcsy;D19;? do what the police tell you even if you don?t understand or agree with the reasons?;8;;;1;1
15;R5 Criminal justice;dpcstrb;D20;? do what the police tell you to do, even if you don?t like how they treat you?;9;;;1;1
15;R5 Criminal justice;plcrgwr;D21;The police generally have the same sense of right and wrong as I do.;10;;;1;1
15;R5 Criminal justice;plcipvl;D22;The police stand up for values that are important to people like me.;6;;;1;1
15;R5 Criminal justice;gsupplc;D23;I generally support how the police usually act. ;4;;;1;1
15;R5 Criminal justice;plciplt;D24;The decisions and actions of the police are unduly influenced by pressure from political parties and politicians.;1;;;1;1
15;R5 Criminal justice;plccbrb;D25;How often would you say that the police in [country] take bribes? ;6;;;1;1
15;R5 Criminal justice;ctjbcnt;D26;Taking into account all the things the courts are expected to do, would you say they are doing a good job or a bad job? ;1;;;1;1
15;R5 Criminal justice;ctmtgfr;D27;Please tell me how often you think the courts make mistakes that let guilty people go free? ;3;;;1;1
15;R5 Criminal justice;ctfrdc;D28;How often do you think the courts make fair, impartial decisions based on the evidence made available to them? ;3;;;1;1
15;R5 Criminal justice;wraccrp;D29;Suppose two people - one rich, one poor - each appear in court, charged with an identical crime they did not commit. (who is more likely to be found guilty) ;1;;;1;1
15;R5 Criminal justice;wraccrc;D30;Now suppose two people from different race or ethnic groups each appear in court, charged with an identical crime they did not commit. ;3;;;1;1
15;R5 Criminal justice;jdgcbrb;D31;Tell me how often you would say that judges in [country] take bribes?;4;;;1;1
15;R5 Criminal justice;ctprpwr;D32;Courts generally protect the interests of the rich and powerful above those of ordinary people.;4;;;1;1
15;R5 Criminal justice;hrshsnta;D33;People who break the law should be given much harsher sentences than they are these days.;-9;first asked in R4 Welfare (D5);;-2;-2
15;R5 Criminal justice;dbctvrd;D34;Everyone has a duty to back the final verdict of the courts.;0;;;1;1
15;R5 Criminal justice;lwstrob;D35;All laws should be strictly obeyed. ;5;;;1;1
15;R5 Criminal justice;rgbrklw;D36;Doing the right thing sometimes means breaking the law.;1;;;1;1
15;R5 Criminal justice;ctinplt;D37;The decisions and actions of the courts are unduly influenced by pressure from political parties and politicians.;2;;;1;1
15;R5 Criminal justice;stcbg2t;D38;People have different ideas about the sentences which should be given to offenders. Take for instance the case of a 25 year old man who is found guilty of house burglary for the second time?;0;;;1;1
15;R5 Criminal justice;tmprs;D39;And which of the answers on this card comes closest to the length of time you think he should spend in prison? ;0;;;1;1
15;R5 Criminal justice;caplcst;D40;Imagine that you were out and saw someone push a man to the ground and steal his wallet. How likely would you be to call the police? ;4;;;1;1
15;R5 Criminal justice;widprsn;D41;How willing would you be to identify the person who had done it? ;4;;;1;1
15;R5 Criminal justice;wevdct;D42;And how willing would you be to give evidence in court against the accused?;4;;;1;1
15;R5 Criminal justice;flsin5y;D43;Please tell me how often you have ...made an exaggerated or false insurance claim? ;-10;first asked in R2 Economic morality (E28);;-2;-2
15;R5 Criminal justice;bstln5y;D44;...bought something you thought might be stolen? ;1;;;1;1
15;R5 Criminal justice;troff5y;D45;...committed a traffic offence like speeding or crossing a red light?;0;;;1;1
16;R6 Democracy;fairelc;E1;Please tell me how important you think it is for democracy in general... that national elections are free and fair?;7;;;1;1
16;R6 Democracy;dspplvt;E2;...that voters discuss politics with people they know before deciding how to vote?;8;;;1;1
16;R6 Democracy;dfprtal;E3;...that different political parties offer clear alternatives to one another?;7;;;1;1
16;R6 Democracy;oppcrgv;E4;...that opposition parties are free to criticise the government?;6;;;1;1
16;R6 Democracy;medcrgv;E5;?that the media are free to criticise the government?;7;;;1;1
16;R6 Democracy;meprinf;E6;...that the media provide citizens with reliable information to judge the government?;8;;;1;1
16;R6 Democracy;rghmgpr;E7;...that the rights of minority groups are protected?;9;;;1;1
16;R6 Democracy;votedir;E8;...that citizens have the final say on the most important political issues by voting on them directly in referendums?;8;;;1;1
16;R6 Democracy;imvtctz;E9;....that immigrants only get the right to vote in national elections once they become citizens?;4;;;1;1
16;R6 Democracy;cttresa;E10;...that the courts treat everyone the same?;8;;;1;1
16;R6 Democracy;ctstogv;E11;...that the courts are able to stop the government acting beyond its authority?;5;;;1;1
16;R6 Democracy;gptpelc;E12;...that governing parties are punished in elections when they have done a bad job?;7;;;1;1
16;R6 Democracy;gvctzpv;E13;...that the government protects all citizens against poverty?;7;;;1;1
16;R6 Democracy;gvexpdc;E14;...that the government explains its decisions to voters?;5;;;1;1
16;R6 Democracy;grdfinc;E15;...that the government takes measures to reduce differences in income levels?;6;;;1;1
16;R6 Democracy;pltavie;E16;...that politicians take into account the views of other European governments before making decisions?;2;;;1;1
16;R6 Democracy;fairelcc;E17;Please tell me to what extent you think each of the following statements applies in [country]? National elections in [country] are free and fair.;3;;;1;1
16;R6 Democracy;dspplvtc;E18;Voters in [country] discuss politics with people they know before deciding how to vote.;3;;;1;1
16;R6 Democracy;dfprtalc;E19;Different political parties in [country] offer clear alternatives to one another.;2;;;1;1
16;R6 Democracy;oppcrgvc;E20;Opposition parties in [country] are free to criticise the government.;4;;;1;1
16;R6 Democracy;medcrgvc;E21;The media in [country] are free to criticise the government.;4;;;1;1
16;R6 Democracy;meprinfc;E22;The media in [country] provide citizens with reliable information to judge the government.;4;;;1;1
16;R6 Democracy;rghmgprc;E23;The rights of minority groups in [country] are protected.;3;;;1;1
16;R6 Democracy;votedirc;E24;Citizens in [country] have the final say on the most important political issues by voting on them directly in referendums. ;4;;;1;1
16;R6 Democracy;cttresac;E25;The courts in [country] treat everyone the same?;3;;;1;1
16;R6 Democracy;gptpelcc;E26;Governing parties in [country] are punished in elections when they have done a bad job.;4;;;1;1
16;R6 Democracy;gvctzpvc;E27;The government in [country] protects all citizens against poverty.;4;;;1;1
16;R6 Democracy;gvexpdcc;E28;The government in [country] explains its decisions to voters.;6;;;1;1
16;R6 Democracy;grdfincc;E29;The government in [country] takes measures to reduce differences in income levels. ;5;Similar to core item B44 (R1);;1;1
16;R6 Democracy;pltaviec;E30;Politicians in [country] take into account the views of other European governments before making decisions. ;2;;;1;1
16;R6 Democracy;fplvdm;E31;Which one of the statements describes what you think is best for democracy in general? ? Everyone should be free to express their political views openly, even if they are extreme?;0;;;1;1
16;R6 Democracy;fplvdmi;E32;How important do you think it is for democracy in general that everyone is free to express their political views openly, even if they are extreme? ;0;;;1;1
16;R6 Democracy;fplvdmc;E33;To what extent do you think everyone in [country] today is free to express their political views openly, even if they are extreme?;0;;;1;1
